PPG GSR SENSOR_TIME COMPUTER_TIME
1232.967033 79026.315789 10266292 1590688768.111966
1232.967033 79026.315789 10266452 1590688768.112967
1232.967033 79026.315789 10266612 1590688768.112967
1231.501832 79026.315789 10266772 1590688768.113961
1230.769231 79026.315789 10266932 1590688768.122936
1229.304029 79026.315789 10267092 1590688768.123937
1227.106227 79026.315789 10267252 1590688768.136901
1224.908425 79026.315789 10267412 1590688768.137897
1224.175824 81900.000000 10267572 1590688768.145879
1224.175824 79026.315789 10267732 1590688768.146873
1224.908425 79026.315789 10267892 1590688768.151865
1229.304029 79026.315789 10268052 1590688768.152853
1239.560440 79026.315789 10268212 1590688768.168818
1253.479853 79026.315789 10268372 1590688768.168818
1273.260073 79026.315789 10268532 1590688768.169816
1299.633700 79026.315789 10268692 1590688768.169816
1330.402930 79026.315789 10268852 1590688768.186768
1364.835165 76347.457627 10269012 1590688768.187764
1401.465201 79026.315789 10269172 1590688768.190757
1441.758242 79026.315789 10269332 1590688768.191760
1484.249084 76347.457627 10269492 1590688768.226833
1526.007326 76347.457627 10269652 1590688768.227828
1568.498168 79026.315789 10269812 1590688768.228822
1610.256410 79026.315789 10269972 1590688768.228822
1649.084249 79026.315789 10270132 1590688768.229823
1685.714286 79026.315789 10270292 1590688768.229823
1720.146520 76347.457627 10270452 1590688768.230820
1751.648352 76347.457627 10270612 1590688768.230820
1778.021978 76347.457627 10270772 1590688768.241794
1801.465201 79026.315789 10270932 1590688768.242786
1819.780220 76347.457627 10271092 1590688768.249774
1833.699634 76347.457627 10271252 1590688768.249774
1842.490842 79026.315789 10271412 1590688768.261275
1847.619048 76347.457627 10271572 1590688768.261275
1849.816850 76347.457627 10271732 1590688768.272239
1847.619048 79026.315789 10271892 1590688768.272239
1843.956044 79026.315789 10272052 1590688768.283209
1835.897436 76347.457627 10272212 1590688768.284205
1826.373626 76347.457627 10272372 1590688768.294180
1814.652015 79026.315789 10272532 1590688768.295183
1802.197802 79026.315789 10272692 1590688768.306148
1786.080586 76347.457627 10272852 1590688768.306148
1770.695971 76347.457627 10273012 1590688768.306148
1754.578755 79026.315789 10273172 1590688768.307143
1736.263736 76347.457627 10273332 1590688768.328096
1718.681319 79026.315789 10273492 1590688768.329090
1701.098901 79026.315789 10273652 1590688768.329090
1682.051282 76347.457627 10273812 1590688768.330089
1663.736264 76347.457627 10273972 1590688768.342058
1646.153846 79026.315789 10274132 1590688768.343048
1627.838828 79026.315789 10274292 1590688768.348046
1608.791209 79026.315789 10274452 1590688768.349032
1591.941392 79026.315789 10274612 1590688768.360059
1579.487179 79026.315789 10274772 1590688768.360059
1566.300366 79026.315789 10274932 1590688768.370976
1554.578755 79026.315789 10275092 1590688768.370976
1543.589744 76347.457627 10275252 1590688768.386944
1534.065934 79026.315789 10275412 1590688768.387929
1523.076923 73844.262295 10275572 1590688768.387929
1512.820513 76347.457627 10275732 1590688768.388925
1502.564103 79026.315789 10275892 1590688768.429823
1491.575092 76347.457627 10276052 1590688768.429823
1477.655678 76347.457627 10276212 1590688768.430814
1467.399267 79026.315789 10276372 1590688768.430814
1457.142857 79026.315789 10276532 1590688768.443780
1445.421245 76347.457627 10276692 1590688768.443780
1435.164835 76347.457627 10276852 1590688768.444778
1427.106227 79026.315789 10277012 1590688768.444778
1418.315018 76347.457627 10277172 1590688768.445771
1410.256410 79026.315789 10277332 1590688768.445771
1406.593407 79026.315789 10277492 1590688768.449764
1402.930403 79026.315789 10277652 1590688768.449764
1401.465201 76347.457627 10277812 1590688768.474693
1400.732601 79026.315789 10277972 1590688768.474693
1402.930403 76347.457627 10278132 1590688768.479680
1405.128205 79026.315789 10278292 1590688768.479680
1408.058608 79026.315789 10278452 1590688768.490651
1413.186813 79026.315789 10278612 1590688768.491648
1416.849817 76347.457627 10278772 1590688768.495637
1423.443223 76347.457627 10278932 1590688768.496635
1430.769231 79026.315789 10279092 1590688768.496635
1438.095238 79026.315789 10279252 1590688768.496635
1444.688645 79026.315789 10279412 1590688768.510597
1450.549451 76347.457627 10279572 1590688768.511597
1455.677656 79026.315789 10279732 1590688768.519572
1460.805861 76347.457627 10279892 1590688768.519572
1465.201465 79026.315789 10280052 1590688768.528549
1470.329670 79026.315789 10280212 1590688768.528549
1473.992674 79026.315789 10280372 1590688768.543508
1476.923077 76347.457627 10280532 1590688768.543508
1480.586081 79026.315789 10280692 1590688768.554479
1482.783883 79026.315789 10280852 1590688768.554479
1483.516484 79026.315789 10281012 1590688768.555476
1482.783883 76347.457627 10281172 1590688768.555476
1483.516484 79026.315789 10281332 1590688768.564452
1482.783883 76347.457627 10281492 1590688768.564452
1479.853480 79026.315789 10281652 1590688768.576003
1477.655678 79026.315789 10281812 1590688768.576003
1473.992674 79026.315789 10281972 1590688768.584906
1468.131868 79026.315789 10282132 1590688768.584906
1462.271062 79026.315789 10282292 1590688768.595878
1456.410256 76347.457627 10282452 1590688768.595878
1448.351648 79026.315789 10282612 1590688768.606848
1440.293040 79026.315789 10282772 1590688768.606848
1434.432234 79026.315789 10282932 1590688768.620811
1426.373626 79026.315789 10283092 1590688768.620811
1418.315018 79026.315789 10283252 1590688768.620811
1412.454212 79026.315789 10283412 1590688768.621808
1406.593407 76347.457627 10283572 1590688768.635771
1400.000000 76347.457627 10283732 1590688768.635771
1392.673993 76347.457627 10283892 1590688768.641757
1386.813187 79026.315789 10284052 1590688768.642752
1379.487179 76347.457627 10284212 1590688768.663698
1371.428571 76347.457627 10284372 1590688768.663698
1363.369963 79026.315789 10284532 1590688768.664695
1354.578755 79026.315789 10284692 1590688768.664695
1346.520147 79026.315789 10284852 1590688768.674670
1339.926740 79026.315789 10285012 1590688768.674670
1334.065934 79026.315789 10285172 1590688768.685641
1327.472527 76347.457627 10285332 1590688768.685641
1320.879121 79026.315789 10285492 1590688768.686635
1315.750916 79026.315789 10285652 1590688768.687632
1309.157509 76347.457627 10285812 1590688768.708578
1303.296703 79026.315789 10285972 1590688768.708578
1298.901099 79026.315789 10286132 1590688768.709575
1294.505495 79026.315789 10286292 1590688768.709575
1292.307692 76347.457627 10286452 1590688768.724537
1291.575092 79026.315789 10286612 1590688768.724537
1292.307692 76347.457627 10286772 1590688768.730529
1292.307692 76347.457627 10286932 1590688768.731517
1293.772894 76347.457627 10287092 1590688768.742491
1294.505495 79026.315789 10287252 1590688768.742491
1295.238095 79026.315789 10287412 1590688768.753463
1295.238095 76347.457627 10287572 1590688768.753463
1294.505495 76347.457627 10287732 1590688768.808406
1294.505495 79026.315789 10287892 1590688768.809394
1295.238095 79026.315789 10288052 1590688768.809394
1295.970696 79026.315789 10288212 1590688768.810390
1296.703297 79026.315789 10288372 1590688768.811391
1298.168498 79026.315789 10288532 1590688768.811391
1298.901099 76347.457627 10288692 1590688768.812384
1299.633700 76347.457627 10288852 1590688768.812384
1301.831502 79026.315789 10289012 1590688768.813382
1301.831502 76347.457627 10289172 1590688768.813382
1301.098901 76347.457627 10289332 1590688768.814387
1300.366300 76347.457627 10289492 1590688768.815376
1298.901099 76347.457627 10289652 1590688768.827344
1297.435897 76347.457627 10289812 1590688768.827344
1295.238095 79026.315789 10289972 1590688768.854270
1290.842491 79026.315789 10290132 1590688768.855266
1285.714286 79026.315789 10290292 1590688768.856267
1280.586081 79026.315789 10290452 1590688768.856267
1275.457875 79026.315789 10290612 1590688768.873223
1270.329670 79026.315789 10290772 1590688768.874220
1266.666667 79026.315789 10290932 1590688768.878206
1263.736264 76347.457627 10291092 1590688768.879202
1259.340659 79026.315789 10291252 1590688768.879202
1257.142857 76347.457627 10291412 1590688768.879202
1256.410256 79026.315789 10291572 1590688768.893170
1256.410256 79026.315789 10291732 1590688768.894165
1254.212454 79026.315789 10291892 1590688768.900160
1254.212454 76347.457627 10292052 1590688768.900160
1255.677656 79026.315789 10292212 1590688768.901143
1257.142857 76347.457627 10292372 1590688768.901143
1257.875458 79026.315789 10292532 1590688768.902141
1259.340659 79026.315789 10292692 1590688768.902141
1259.340659 76347.457627 10292852 1590688768.922087
1259.340659 76347.457627 10293012 1590688768.922087
1260.805861 79026.315789 10293172 1590688768.923085
1262.271062 79026.315789 10293332 1590688768.924083
1263.736264 79026.315789 10293492 1590688768.935004
1262.271062 76347.457627 10293652 1590688768.935004
1263.736264 79026.315789 10293812 1590688768.945974
1263.736264 76347.457627 10293972 1590688768.945974
1262.271062 79026.315789 10294132 1590688768.955951
1260.073260 76347.457627 10294292 1590688768.955951
1257.875458 76347.457627 10294452 1590688768.971911
1252.747253 76347.457627 10294612 1590688768.972908
1249.084249 79026.315789 10294772 1590688768.973911
1246.153846 79026.315789 10294932 1590688768.973911
1242.490842 76347.457627 10295092 1590688768.980881
1237.362637 79026.315789 10295252 1590688768.980881
1233.699634 79026.315789 10295412 1590688768.991855
1230.769231 79026.315789 10295572 1590688768.992850
1227.106227 79026.315789 10295732 1590688769.003830
1224.908425 79026.315789 10295892 1590688769.003830
1225.641026 79026.315789 10296052 1590688769.014924
1224.175824 79026.315789 10296212 1590688769.014924
1224.175824 79026.315789 10296372 1590688769.025781
1226.373626 79026.315789 10296532 1590688769.026764
1230.036630 79026.315789 10296692 1590688769.036808
1232.967033 76347.457627 10296852 1590688769.037799
1237.362637 79026.315789 10297012 1590688769.050768
1245.421245 79026.315789 10297172 1590688769.051769
1257.142857 79026.315789 10297332 1590688769.051769
1271.062271 79026.315789 10297492 1590688769.051769
1292.307692 79026.315789 10297652 1590688769.061738
1317.216117 76347.457627 10297812 1590688769.062736
1342.857143 79026.315789 10297972 1590688769.079690
1378.021978 76347.457627 10298132 1590688769.079690
1414.652015 79026.315789 10298292 1590688769.080688
1452.747253 79026.315789 10298452 1590688769.081685
1493.040293 76347.457627 10298612 1590688769.092659
1535.531136 79026.315789 10298772 1590688769.092659
1575.091575 76347.457627 10298932 1590688769.105620
1613.186813 76347.457627 10299092 1590688769.106618
1650.549451 79026.315789 10299252 1590688769.113600
1684.981685 76347.457627 10299412 1590688769.113600
1716.483516 76347.457627 10299572 1590688769.168461
1747.985348 76347.457627 10299732 1590688769.168461
1777.289377 79026.315789 10299892 1590688769.169446
1802.197802 76347.457627 10300052 1590688769.170447
1824.175824 79026.315789 10300212 1590688769.170447
1843.223443 79026.315789 10300372 1590688769.171444
1858.608059 79026.315789 10300532 1590688769.172446
1869.597070 76347.457627 10300692 1590688769.172446
1876.190476 79026.315789 10300852 1590688769.173439
1880.586081 79026.315789 10301012 1590688769.173439
1879.853480 76347.457627 10301172 1590688769.174437
1876.190476 76347.457627 10301332 1590688769.175435
1871.062271 79026.315789 10301492 1590688769.197376
1862.271062 76347.457627 10301652 1590688769.197376
1850.549451 76347.457627 10301812 1590688769.197376
1835.897436 76347.457627 10301972 1590688769.198373
1821.245421 76347.457627 10302132 1590688769.198373
1804.395604 76347.457627 10302292 1590688769.198373
1786.813187 79026.315789 10302452 1590688769.207351
1768.498168 79026.315789 10302612 1590688769.207351
1750.915751 76347.457627 10302772 1590688769.218326
1732.600733 79026.315789 10302932 1590688769.219313
1715.018315 79026.315789 10303092 1590688769.229329
1696.703297 79026.315789 10303252 1590688769.230288
1678.388278 76347.457627 10303412 1590688769.241261
1662.271062 79026.315789 10303572 1590688769.241261
1649.084249 79026.315789 10303732 1590688769.248250
1633.699634 76347.457627 10303892 1590688769.249238
1620.512821 79026.315789 10304052 1590688769.256257
1609.523810 79026.315789 10304212 1590688769.256257
1601.465201 76347.457627 10304372 1590688769.271178
1591.941392 76347.457627 10304532 1590688769.271178
1586.080586 76347.457627 10304692 1590688769.282159
1580.952381 79026.315789 10304852 1590688769.282159
1574.358974 76347.457627 10305012 1590688769.287138
1569.230769 76347.457627 10305172 1590688769.287138
1566.300366 76347.457627 10305332 1590688769.306091
1560.439560 76347.457627 10305492 1590688769.306091
1553.113553 79026.315789 10305652 1590688769.316077
1546.520147 79026.315789 10305812 1590688769.316077
1540.659341 76347.457627 10305972 1590688769.327026
1532.600733 76347.457627 10306132 1590688769.328026
1526.007326 76347.457627 10306292 1590688769.332015
1519.413919 79026.315789 10306452 1590688769.332015
1512.820513 76347.457627 10306612 1590688769.339997
1505.494505 79026.315789 10306772 1590688769.339997
1501.098901 76347.457627 10306932 1590688769.364940
1495.970696 76347.457627 10307092 1590688769.364940
1491.575092 76347.457627 10307252 1590688769.365922
1487.912088 79026.315789 10307412 1590688769.365922
1487.179487 79026.315789 10307572 1590688769.366956
1484.981685 76347.457627 10307732 1590688769.366956
1487.179487 76347.457627 10307892 1590688769.376895
1489.377289 76347.457627 10308052 1590688769.377892
1491.575092 79026.315789 10308212 1590688769.385968
1494.505495 79026.315789 10308372 1590688769.385968
1498.168498 76347.457627 10308532 1590688769.396906
1501.831502 79026.315789 10308692 1590688769.397906
1504.761905 79026.315789 10308852 1590688769.408878
1506.959707 79026.315789 10309012 1590688769.408878
1509.157509 79026.315789 10309172 1590688769.409874
1510.622711 76347.457627 10309332 1590688769.409874
1512.087912 76347.457627 10309492 1590688769.423832
1513.553114 79026.315789 10309652 1590688769.423832
1512.820513 79026.315789 10309812 1590688769.431825
1511.355311 76347.457627 10309972 1590688769.432814
1509.890110 79026.315789 10310132 1590688769.443786
1509.157509 79026.315789 10310292 1590688769.443786
1506.959707 79026.315789 10310452 1590688769.461818
1503.296703 79026.315789 10310612 1590688769.462810
1501.098901 79026.315789 10310772 1590688769.463803
1497.435897 76347.457627 10310932 1590688769.463803
1494.505495 76347.457627 10311092 1590688769.490729
1492.307692 76347.457627 10311252 1590688769.491727
1489.377289 76347.457627 10311412 1590688769.491727
1484.249084 76347.457627 10311572 1590688769.492724
1478.388278 79026.315789 10311732 1590688769.518652
1473.260073 79026.315789 10311892 1590688769.518652
1468.131868 76347.457627 10312052 1590688769.519664
1461.538462 76347.457627 10312212 1590688769.519664
1454.945055 79026.315789 10312372 1590688769.544586
1449.816850 76347.457627 10312532 1590688769.544586
1443.956044 76347.457627 10312692 1590688769.545587
1438.095238 79026.315789 10312852 1590688769.546581
1433.699634 76347.457627 10313012 1590688769.571521
1427.106227 79026.315789 10313172 1590688769.571521
1419.047619 79026.315789 10313332 1590688769.579492
1413.919414 79026.315789 10313492 1590688769.580503
1408.791209 79026.315789 10313652 1590688769.580503
1402.197802 76347.457627 10313812 1590688769.581488
1396.336996 76347.457627 10313972 1590688769.582488
1391.941392 79026.315789 10314132 1590688769.582488
1387.545788 79026.315789 10314292 1590688769.585484
1381.684982 76347.457627 10314452 1590688769.586515
1378.754579 79026.315789 10314612 1590688769.587472
1373.626374 76347.457627 10314772 1590688769.587472
1369.230769 76347.457627 10314932 1590688769.597446
1364.835165 76347.457627 10315092 1590688769.597446
1359.706960 79026.315789 10315252 1590688769.603424
1353.846154 76347.457627 10315412 1590688769.603424
1346.520147 79026.315789 10315572 1590688769.609409
1342.857143 79026.315789 10315732 1590688769.610405
1334.798535 79026.315789 10315892 1590688769.623523
1328.205128 79026.315789 10316052 1590688769.623523
1321.611722 79026.315789 10316212 1590688769.631356
1315.750916 76347.457627 10316372 1590688769.631356
1309.157509 76347.457627 10316532 1590688769.637336
1304.761905 79026.315789 10316692 1590688769.637336
1299.633700 79026.315789 10316852 1590688769.648307
1294.505495 79026.315789 10317012 1590688769.648307
1290.842491 76347.457627 10317172 1590688769.656288
1289.377289 76347.457627 10317332 1590688769.656288
1289.377289 79026.315789 10317492 1590688769.676235
1287.179487 76347.457627 10317652 1590688769.676235
1287.179487 79026.315789 10317812 1590688769.677235
1287.912088 79026.315789 10317972 1590688769.677235
1287.912088 76347.457627 10318132 1590688769.687213
1287.179487 79026.315789 10318292 1590688769.687213
1287.179487 76347.457627 10318452 1590688769.701164
1286.446886 76347.457627 10318612 1590688769.701164
1285.714286 79026.315789 10318772 1590688769.709143
1287.912088 79026.315789 10318932 1590688769.710140
1287.179487 76347.457627 10319092 1590688769.721119
1287.912088 79026.315789 10319252 1590688769.721119
1288.644689 79026.315789 10319412 1590688769.732081
1290.842491 76347.457627 10319572 1590688769.732081
1291.575092 76347.457627 10319732 1590688769.743051
1292.307692 76347.457627 10319892 1590688769.743051
1294.505495 76347.457627 10320052 1590688769.755019
1294.505495 79026.315789 10320212 1590688769.755019
1293.772894 79026.315789 10320372 1590688769.760007
1294.505495 79026.315789 10320532 1590688769.760007
1295.238095 79026.315789 10320692 1590688769.766987
1293.040293 76347.457627 10320852 1590688769.766987
1290.842491 76347.457627 10321012 1590688769.782944
1291.575092 79026.315789 10321172 1590688769.783942
1291.575092 76347.457627 10321332 1590688769.799898
1291.575092 79026.315789 10321492 1590688769.799898
1290.109890 76347.457627 10321652 1590688769.805882
1288.644689 76347.457627 10321812 1590688769.805882
1284.981685 79026.315789 10321972 1590688769.810871
1282.783883 79026.315789 10322132 1590688769.810871
1281.318681 76347.457627 10322292 1590688769.816854
1276.923077 79026.315789 10322452 1590688769.816854
1273.992674 79026.315789 10322612 1590688769.828833
1271.794872 79026.315789 10322772 1590688769.828833
1268.864469 79026.315789 10322932 1590688769.835804
1265.934066 79026.315789 10323092 1590688769.835804
1261.538462 79026.315789 10323252 1590688769.844780
1258.608059 76347.457627 10323412 1590688769.844780
1255.677656 76347.457627 10323572 1590688769.855752
1254.212454 79026.315789 10323732 1590688769.855752
1252.747253 79026.315789 10323892 1590688769.881885
1250.549451 79026.315789 10324052 1590688769.882745
1249.816850 79026.315789 10324212 1590688769.883744
1249.084249 79026.315789 10324372 1590688769.883744
1249.084249 76347.457627 10324532 1590688769.908679
1246.153846 79026.315789 10324692 1590688769.908679
1243.956044 79026.315789 10324852 1590688769.930620
1242.490842 79026.315789 10325012 1590688769.931657
1239.560440 79026.315789 10325172 1590688769.934608
1235.897436 79026.315789 10325332 1590688769.934608
1232.967033 79026.315789 10325492 1590688769.935914
1230.769231 79026.315789 10325652 1590688769.936610
1227.106227 79026.315789 10325812 1590688769.936610
1224.908425 79026.315789 10325972 1590688769.937634
1224.175824 79026.315789 10326132 1590688769.937634
1221.245421 79026.315789 10326292 1590688769.939000
1219.047619 79026.315789 10326452 1590688769.956868
1219.047619 79026.315789 10326612 1590688769.957854
1219.047619 79026.315789 10326772 1590688769.958851
1217.582418 79026.315789 10326932 1590688769.958851
1217.582418 79026.315789 10327092 1590688769.959852
1217.582418 76347.457627 10327252 1590688769.959852
1216.117216 79026.315789 10327412 1590688769.970847
1214.652015 79026.315789 10327572 1590688769.970847
1214.652015 79026.315789 10327732 1590688769.981790
1213.186813 79026.315789 10327892 1590688769.982788
1210.989011 79026.315789 10328052 1590688769.990770
1211.721612 81900.000000 10328212 1590688769.991764
1212.454212 76347.457627 10328372 1590688770.002735
1209.523810 76347.457627 10328532 1590688770.002735
1208.058608 79026.315789 10328692 1590688770.013704
1206.593407 79026.315789 10328852 1590688770.013704
1204.395604 79026.315789 10329012 1590688770.023695
1202.197802 79026.315789 10329172 1590688770.023695
1202.197802 79026.315789 10329332 1590688770.024676
1201.465201 76347.457627 10329492 1590688770.029689
1200.000000 79026.315789 10329652 1590688770.040634
1201.465201 76347.457627 10329812 1590688770.041735
1207.326007 76347.457627 10329972 1590688770.054598
1213.919414 79026.315789 10330132 1590688770.055594
1225.641026 79026.315789 10330292 1590688770.071558
1242.490842 79026.315789 10330452 1590688770.071558
1265.201465 79026.315789 10330612 1590688770.083520
1293.040293 76347.457627 10330772 1590688770.083520
1327.472527 79026.315789 10330932 1590688770.084520
1365.567766 79026.315789 10331092 1590688770.084520
1405.860806 76347.457627 10331252 1590688770.092496
1451.282051 76347.457627 10331412 1590688770.092496
1499.633700 79026.315789 10331572 1590688770.117428
1547.252747 79026.315789 10331732 1590688770.117428
1592.673993 76347.457627 10331892 1590688770.117428
1638.095238 76347.457627 10332052 1590688770.118425
1682.051282 79026.315789 10332212 1590688770.149347
1722.344322 79026.315789 10332372 1590688770.150340
1760.439560 79026.315789 10332532 1590688770.151336
1794.871795 76347.457627 10332692 1590688770.151336
1824.175824 76347.457627 10332852 1590688770.152333
1852.014652 76347.457627 10333012 1590688770.152333
1876.923077 76347.457627 10333172 1590688770.153330
1895.970696 79026.315789 10333332 1590688770.153330
1911.355311 76347.457627 10333492 1590688770.161310
1921.611722 76347.457627 10333652 1590688770.161310
1928.205128 76347.457627 10333812 1590688770.171283
1928.205128 79026.315789 10333972 1590688770.171283
1927.472527 76347.457627 10334132 1590688770.172281
1921.611722 76347.457627 10334292 1590688770.172281
1914.285714 73844.262295 10334452 1590688770.184249
1904.029304 79026.315789 10334612 1590688770.185246
1894.505495 79026.315789 10334772 1590688770.194222
1881.318681 79026.315789 10334932 1590688770.195225
1868.864469 76347.457627 10335092 1590688770.209207
1853.479853 79026.315789 10335252 1590688770.210182
1838.827839 76347.457627 10335412 1590688770.211177
1821.245421 79026.315789 10335572 1590688770.211177
1805.128205 79026.315789 10335732 1590688770.223175
1786.080586 79026.315789 10335892 1590688770.224145
1769.230769 76347.457627 10336052 1590688770.276066
1751.648352 76347.457627 10336212 1590688770.276066
1735.531136 76347.457627 10336372 1590688770.277069
1719.413919 79026.315789 10336532 1590688770.277069
1703.296703 79026.315789 10336692 1590688770.278059
1690.109890 76347.457627 10336852 1590688770.279060
1677.655678 76347.457627 10337012 1590688770.280054
1665.201465 76347.457627 10337172 1590688770.280054
1654.212454 79026.315789 10337332 1590688770.284045
1645.421245 79026.315789 10337492 1590688770.284045
1637.362637 76347.457627 10337652 1590688770.285040
1632.234432 79026.315789 10337812 1590688770.285040
1629.304029 79026.315789 10337972 1590688770.299010
1626.373626 79026.315789 10338132 1590688770.299010
1622.710623 79026.315789 10338292 1590688770.305984
1619.780220 76347.457627 10338452 1590688770.305984
1618.315018 79026.315789 10338612 1590688770.316957
1613.919414 76347.457627 10338772 1590688770.317954
1610.256410 79026.315789 10338932 1590688770.317954
1604.395604 79026.315789 10339092 1590688770.318950
1599.267399 79026.315789 10339252 1590688770.339897
1592.673993 76347.457627 10339412 1590688770.339897
1584.615385 79026.315789 10339572 1590688770.340888
1578.754579 79026.315789 10339732 1590688770.340888
1572.161172 79026.315789 10339892 1590688770.350864
1566.300366 79026.315789 10340052 1590688770.350864
1561.172161 76347.457627 10340212 1590688770.361835
1556.776557 76347.457627 10340372 1590688770.362832
1550.915751 76347.457627 10340532 1590688770.373798
1546.520147 79026.315789 10340692 1590688770.373798
1543.589744 79026.315789 10340852 1590688770.384773
1542.124542 76347.457627 10341012 1590688770.384773
1539.926740 79026.315789 10341172 1590688770.385771
1539.194139 79026.315789 10341332 1590688770.385771
1538.461538 76347.457627 10341492 1590688770.399737
1536.996337 76347.457627 10341652 1590688770.399737
1536.263736 79026.315789 10341812 1590688770.409705
1535.531136 79026.315789 10341972 1590688770.409705
1534.798535 76347.457627 10342132 1590688770.425663
1533.333333 79026.315789 10342292 1590688770.426661
1534.798535 79026.315789 10342452 1590688770.433657
1534.798535 79026.315789 10342612 1590688770.433657
1534.065934 79026.315789 10342772 1590688770.440626
1535.531136 76347.457627 10342932 1590688770.441636
1536.263736 79026.315789 10343092 1590688770.452601
1534.798535 76347.457627 10343252 1590688770.452601
1533.333333 76347.457627 10343412 1590688770.463573
1533.333333 76347.457627 10343572 1590688770.463573
1528.937729 79026.315789 10343732 1590688770.464560
1524.542125 76347.457627 10343892 1590688770.464560
1522.344322 76347.457627 10344052 1590688770.479520
1517.948718 79026.315789 10344212 1590688770.480520
1513.553114 76347.457627 10344372 1590688770.488499
1509.157509 76347.457627 10344532 1590688770.488499
1504.029304 79026.315789 10344692 1590688770.501463
1498.168498 76347.457627 10344852 1590688770.501463
1492.307692 79026.315789 10345012 1590688770.508457
1486.446886 79026.315789 10345172 1590688770.508457
1480.586081 76347.457627 10345332 1590688770.520418
1472.527473 76347.457627 10345492 1590688770.520418
1466.666667 76347.457627 10345652 1590688770.542353
1459.340659 79026.315789 10345812 1590688770.542353
1452.014652 79026.315789 10345972 1590688770.543351
1444.688645 79026.315789 10346132 1590688770.543351
1439.560440 79026.315789 10346292 1590688770.553324
1432.234432 76347.457627 10346452 1590688770.554317
1425.641026 79026.315789 10346612 1590688770.554317
1418.315018 79026.315789 10346772 1590688770.555318
1412.454212 79026.315789 10346932 1590688770.569281
1405.128205 76347.457627 10347092 1590688770.570287
1400.000000 79026.315789 10347252 1590688770.581249
1394.139194 79026.315789 10347412 1590688770.581249
1388.278388 76347.457627 10347572 1590688770.610171
1383.150183 79026.315789 10347732 1590688770.610171
1381.684982 76347.457627 10347892 1590688770.611168
1377.289377 76347.457627 10348052 1590688770.611168
1374.358974 76347.457627 10348212 1590688770.639091
1369.963370 79026.315789 10348372 1590688770.639091
1367.032967 79026.315789 10348532 1590688770.639091
1363.369963 79026.315789 10348692 1590688770.639091
1358.974359 79026.315789 10348852 1590688770.640087
1356.043956 76347.457627 10349012 1590688770.640087
1351.648352 76347.457627 10349172 1590688770.661032
1347.252747 76347.457627 10349332 1590688770.661032
1344.322344 79026.315789 10349492 1590688770.662030
1341.391941 79026.315789 10349652 1590688770.663030
1339.194139 76347.457627 10349812 1590688770.666018
1335.531136 79026.315789 10349972 1590688770.666018
1334.065934 79026.315789 10350132 1590688770.667023
1331.135531 79026.315789 10350292 1590688770.668015
1329.670330 79026.315789 10350452 1590688770.677072
1328.937729 79026.315789 10350612 1590688770.677072
1326.739927 79026.315789 10350772 1590688770.689047
1323.076923 79026.315789 10350932 1590688770.689047
1320.879121 76347.457627 10351092 1590688770.690040
1317.216117 79026.315789 10351252 1590688770.690040
1315.018315 79026.315789 10351412 1590688770.705004
1309.890110 79026.315789 10351572 1590688770.705004
1306.959707 79026.315789 10351732 1590688770.713979
1304.761905 79026.315789 10351892 1590688770.713979
1304.029304 79026.315789 10352052 1590688770.724946
1303.296703 79026.315789 10352212 1590688770.724946
1303.296703 79026.315789 10352372 1590688770.732924
1301.098901 79026.315789 10352532 1590688770.733925
1300.366300 79026.315789 10352692 1590688770.745891
1299.633700 79026.315789 10352852 1590688770.745891
1298.168498 76347.457627 10353012 1590688770.750876
1295.238095 76347.457627 10353172 1590688770.750876
1293.040293 79026.315789 10353332 1590688770.784782
1291.575092 79026.315789 10353492 1590688770.784782
1290.842491 79026.315789 10353652 1590688770.785789
1292.307692 79026.315789 10353812 1590688770.785789
1294.505495 79026.315789 10353972 1590688770.789773
1294.505495 76347.457627 10354132 1590688770.789773
1294.505495 76347.457627 10354292 1590688770.790773
1295.238095 79026.315789 10354452 1590688770.791765
1295.238095 76347.457627 10354612 1590688770.805729
1293.040293 76347.457627 10354772 1590688770.806727
1290.842491 76347.457627 10354932 1590688770.806727
1288.644689 79026.315789 10355092 1590688770.807723
1284.981685 79026.315789 10355252 1590688770.823679
1281.318681 79026.315789 10355412 1590688770.823679
1279.120879 79026.315789 10355572 1590688770.828671
1274.725275 79026.315789 10355732 1590688770.828671
1268.131868 79026.315789 10355892 1590688770.845619
1263.003663 79026.315789 10356052 1590688770.846616
1257.875458 76347.457627 10356212 1590688770.846616
1253.479853 76347.457627 10356372 1590688770.847613
1249.084249 79026.315789 10356532 1590688770.860577
1246.153846 79026.315789 10356692 1590688770.861575
1243.223443 76347.457627 10356852 1590688770.872546
1240.293040 79026.315789 10357012 1590688770.872546
1239.560440 79026.315789 10357172 1590688770.883516
1236.630037 76347.457627 10357332 1590688770.883516
1231.501832 76347.457627 10357492 1590688770.884512
1229.304029 79026.315789 10357652 1590688770.884512
1228.571429 79026.315789 10357812 1590688770.902465
1225.641026 76347.457627 10357972 1590688770.902465
1224.175824 79026.315789 10358132 1590688770.907451
1222.710623 81900.000000 10358292 1590688770.907451
1220.512821 79026.315789 10358452 1590688770.918422
1218.315018 79026.315789 10358612 1590688770.918422
1216.117216 79026.315789 10358772 1590688770.925403
1214.652015 76347.457627 10358932 1590688770.926400
1211.721612 76347.457627 10359092 1590688770.947345
1208.791209 76347.457627 10359252 1590688770.947345
